class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Nothing,0.542336524,0.279130727,-0.281944335,1,0.550179482,0.233836189,-0.253127187,1,0.558598757,0.23466368,-0.253304392,0.999786556,0.56723839,0.235329702,-0.253544301,1,0.52314949,0.229764149,-0.266808957,1,0.51212579,0.22746323,-0.2670452,0.99976486,0.501049817,0.225268587,-0.267504662,1,0.565367758,0.248074397,-0.079630382,0.999923944,0.473865569,0.235527769,-0.13665773,0.999706209,0.549674749,0.325534225,-0.214735925,0.999950528,0.515372872,0.320011169,-0.228800401,0.999831796,0.607345045,0.479871184,0.007146366,0.999905825,0.383719146,0.449652404,-0.093322292,0.999400377,0.653181016,0.797992468,0.032119486,0.589568138,0.3959454,0.783056676,-0.267504096,0.972465634,0.641698539,1.003160238,-0.088811114,0.198029667,0.490617365,0.540110171,-0.492443532,0.975895703,0.653824568,1.069830894,-0.118601516,0.113010652,0.521688819,0.483783573,-0.556180894,0.95286262,0.639104009,1.056006908,-0.143342257,0.152794182,0.514494956,0.42915982,-0.543358803,0.961007237,0.6283077,1.032323122,-0.101890758,0.181975633,0.513221204,0.453745991,-0.492622942,0.957903028,0.557011425,1.065676212,0.024970965,0.047501456,0.405438095,1.059095383,-0.023992036,0.074827261,0.558247685,1.46309638,-0.026527761,0.001371034,0.405373394,1.453106523,-0.046453629,0.004313731,0.552702904,1.830727458,0.234411478,0.000170353,0.404159129,1.828591824,0.237122938,0.000198905,0.552692652,1.887815833,0.24825725,0.000586564,0.394769758,1.886460066,0.250892788,0.00037011,0.543412566,1.939165115,0.029779222,0.000201094,0.432536691,1.94006896,0.028893104,0.000132708
Nothing,0.542773604,0.281803995,-0.267885178,1,0.551042557,0.23480083,-0.237845033,1,0.559816718,0.235299945,-0.238074124,0.99973017,0.568774819,0.235647604,-0.23836489,1,0.523085296,0.23130475,-0.255191565,1,0.511768103,0.229193553,-0.255490661,0.9998312,0.500395179,0.227164641,-0.256023079,1,0.567341924,0.248456657,-0.061344102,0.999909639,0.473228663,0.236744478,-0.128304452,0.999854803,0.551139951,0.327395439,-0.19753404,0.999875784,0.515758514,0.323098183,-0.21663776,0.999757826,0.612227857,0.479954034,0.020864772,0.999497652,0.383069843,0.452834129,-0.084685206,0.998556674,0.654306054,0.80345571,-0.022929756,0.614392877,0.396750718,0.79151547,-0.238223419,0.933132768,0.637078524,0.8375386,-0.207571,0.377578527,0.489510953,0.54162848,-0.468230635,0.970967114,0.639751077,0.846642494,-0.250935435,0.224408329,0.51944232,0.484331131,-0.52745086,0.953973353,0.632782221,0.815599382,-0.249080464,0.28327018,0.509210408,0.429742038,-0.504527628,0.963021219,0.625080824,0.811943769,-0.213086843,0.317764878,0.508337259,0.454799801,-0.482928723,0.959522903,0.558897018,1.073719501,0.02412173,0.054183148,0.404458046,1.065604329,-0.023165321,0.06685444,0.559610426,1.470734715,-0.035281617,0.005176139,0.406119317,1.461972833,-0.053238835,0.006350417,0.553641319,1.840119839,0.184233695,0.00023468,0.405089706,1.836948514,0.192904249,0.000200697,0.553004622,1.896472812,0.193892777,0.000674458,0.396177918,1.891946793,0.203346863,0.000390752,0.543827474,1.949389696,-0.017487014,0.000245913,0.432889581,1.951268196,-0.010138852,0.000122424
Nothing,0.542843163,0.279384255,-0.260615647,1,0.551199853,0.232724309,-0.230714887,1,0.559904337,0.233390361,-0.230934754,0.999980688,0.568766356,0.23392576,-0.231299609,1,0.523234963,0.229126483,-0.24572438,1,0.51192981,0.227072522,-0.246079519,0.999970436,0.500571072,0.225146562,-0.246626958,1,0.567088366,0.247192383,-0.027774017,0.99999249,0.473378181,0.236055702,-0.10453967,0.999973774,0.551104128,0.325967431,-0.193027422,0.999954462,0.515687406,0.321650237,-0.203148454,0.99993217,0.610115111,0.482891679,0.04120614,0.999488354,0.382427156,0.451420724,-0.05344582,0.998757362,0.650842905,0.804499626,-0.070560709,0.968410134,0.387691408,0.788675189,-0.161815479,0.957155228,0.612060368,0.70042944,-0.335598826,0.979688108,0.487910748,0.555966496,-0.236240342,0.96238327,0.60826844,0.707516789,-0.391875088,0.938164055,0.518600166,0.514667094,-0.262141317,0.923035681,0.615276456,0.701077759,-0.353438169,0.942046046,0.508554935,0.460300833,-0.243906468,0.934496224,0.610170782,0.707515478,-0.327813596,0.938747168,0.506040931,0.47893706,-0.22902216,0.933185279,0.557388186,1.073173881,0.023454318,0.163149163,0.403412253,1.064436913,-0.022463685,0.181726038,0.558757603,1.469507456,-0.03520244,0.006505047,0.405887723,1.460889697,-0.059219532,0.00709131,0.552697241,1.838599682,0.206305355,0.000171353,0.405076206,1.834881425,0.209008723,0.000172519,0.55313009,1.894588709,0.21973519,0.000583289,0.396173,1.889824748,0.222535074,0.000363551,0.537086368,1.94967103,0.004347755,0.000274977,0.432866722,1.951295972,0.0039809,0.000142571
Nothing,0.537306368,0.28194955,-0.248554155,1,0.549024224,0.235601678,-0.21104309,1,0.558832467,0.236688182,-0.211272553,0.999982595,0.568661153,0.237550884,-0.211489782,1,0.518888652,0.23041077,-0.230954304,1,0.507050335,0.227653533,-0.231324658,0.999987483,0.495182335,0.225360319,-0.231869385,1,0.568763137,0.250467479,-0.009091913,0.99999249,0.471707433,0.237458512,-0.102711931,0.999994755,0.550133824,0.329062551,-0.173066989,0.99998045,0.511567056,0.327310979,-0.196757615,0.999975681,0.624943018,0.492414504,0.040320348,0.999567926,0.383712441,0.45442158,-0.009912685,0.999236941,0.653499722,0.827309191,-0.088208094,0.887227774,0.393201351,0.804142416,-0.16495797,0.875294209,0.602561653,0.609356463,-0.31094417,0.822345138,0.483056694,0.552587509,-0.316546589,0.954585075,0.589684069,0.553494632,-0.360452712,0.632867754,0.51100105,0.512718856,-0.350588769,0.931349814,0.599679947,0.525317013,-0.317993581,0.675342381,0.495839387,0.455170304,-0.329597503,0.94271034,0.597901165,0.546901643,-0.30009523,0.676244318,0.497645825,0.476907402,-0.311407775,0.937605917,0.559650779,1.082337737,0.012462866,0.231355444,0.405989498,1.069716334,-0.011576718,0.246114671,0.559670568,1.444457173,-0.095116161,0.042052947,0.409124523,1.423766375,-0.069268294,0.016888695,0.554194033,1.844314933,0.041455675,0.000563787,0.409537762,1.841927409,0.097198956,0.000260231,0.558802903,1.896853805,0.044938091,0.001794221,0.396992326,1.900375962,0.103891134,0.000616317,0.52981174,1.961254835,-0.147883192,0.000571672,0.433151305,1.954518199,-0.075008906,0.000173566
Nothing,0.541203499,0.27988869,-0.232907966,1,0.550398469,0.234466329,-0.191055864,1,0.559393167,0.235481933,-0.191290885,0.999976039,0.568462431,0.236310124,-0.191438392,1,0.521793425,0.229907438,-0.215552002,1,0.510289788,0.227480009,-0.215897053,0.999966145,0.498750895,0.225383475,-0.21634917,1,0.566237986,0.249635965,0.021914816,0.999991655,0.472367227,0.237454146,-0.091617875,0.999967575,0.550990522,0.327061743,-0.15337868,0.999948502,0.514522791,0.324066192,-0.185234249,0.999916315,0.608069003,0.486691624,0.072870098,0.999605238,0.383305162,0.450097799,-0.034139734,0.998430431,0.654724896,0.789324462,-0.104119487,0.965179861,0.384579927,0.771745145,-0.163531676,0.960929513,0.591145277,0.540602028,-0.349495441,0.975500405,0.488158822,0.556276977,-0.207246244,0.959181726,0.575451612,0.473723561,-0.407253802,0.923346043,0.518919647,0.521897972,-0.228414908,0.915435612,0.57853359,0.438098967,-0.360251307,0.92502147,0.501069307,0.463455409,-0.208448932,0.92626971,0.576614738,0.467663229,-0.339735657,0.925381362,0.503244817,0.482761741,-0.196864039,0.926116109,0.550457597,1.07100141,0.022040254,0.222235143,0.401020736,1.05967927,-0.021196252,0.199148163,0.551793933,1.461867929,-0.056990553,0.003979974,0.39920494,1.44889462,-0.070369281,0.007722954,0.543585777,1.849724412,0.053666916,0.000119883,0.395567983,1.845860958,0.13902691,0.000148529,0.544849694,1.904935956,0.052459229,0.00050429,0.383566052,1.904434323,0.150080338,0.000371708,0.530308425,1.965348363,-0.046193969,0.000195163,0.425680757,1.962523103,-0.046444908,0.000116143
Nothing,0.537343979,0.283428609,-0.349737287,1,0.548310041,0.233314127,-0.327394903,1,0.558695972,0.233073324,-0.327639848,0.999938846,0.569148481,0.232575253,-0.327875882,1,0.516656518,0.231288746,-0.338041276,1,0.504255414,0.229382843,-0.338398188,0.999939919,0.491780847,0.227532297,-0.339022517,1,0.572167516,0.24637191,-0.16357559,0.999973297,0.467980802,0.238126487,-0.203660116,0.999928951,0.552235723,0.33031401,-0.284757078,0.999968171,0.512119591,0.324631333,-0.295031458,0.99990201,0.610124767,0.491694868,-0.070247523,0.999793231,0.38557753,0.452750266,-0.119476326,0.998860955,0.66209048,0.864752591,-0.061526537,0.478107601,0.384118468,0.775781453,-0.273467392,0.875826359,0.611839354,0.937229037,-0.193815038,0.242210165,0.484985232,0.572510958,-0.511135995,0.908270955,0.609145761,0.968951166,-0.219652846,0.159153834,0.517224967,0.530506611,-0.561515212,0.878243685,0.606358171,0.930377007,-0.229403675,0.217893049,0.50117439,0.46792677,-0.545509756,0.901098907,0.600676656,0.918880284,-0.199642196,0.225576118,0.503244877,0.490813881,-0.508505583,0.891834021,0.558820426,1.08385253,0.005850582,0.026606992,0.407029897,1.060426354,-0.005107477,0.045821901,0.562229395,1.482071638,-0.055897415,0.001959258,0.406211495,1.472232699,-0.045304779,0.002644919,0.555310309,1.863340139,0.186661005,0.000254946,0.402519435,1.847730637,0.201199785,0.000195914,0.556003392,1.92161727,0.199301556,0.000763872,0.38706243,1.911450624,0.217733219,0.000398479,0.541901231,1.974192739,-0.000841475,0.000285161,0.431432098,1.967650056,-0.02013986,0.000147878
Nothing,0.538862109,0.285744697,-0.267064273,1,0.549137712,0.234161392,-0.23641102,1,0.559253633,0.233671039,-0.23663643,0.99995935,0.569494367,0.232975125,-0.236708477,1,0.518136024,0.233190671,-0.252299279,1,0.505967498,0.23178868,-0.252716631,0.999958992,0.493745536,0.230526999,-0.253333777,1,0.57233578,0.246374875,-0.054376133,0.999982357,0.46913439,0.241691053,-0.125759199,0.999972463,0.552465439,0.332271576,-0.19844076,0.999951839,0.513201237,0.329596967,-0.21830149,0.999935508,0.617363691,0.492740095,-0.013607337,0.999738157,0.385730147,0.454223841,-0.042289473,0.999411702,0.659976423,0.862045348,-0.13862893,0.93920362,0.382012039,0.78927058,-0.162363514,0.952374637,0.596668184,0.561283946,-0.338162303,0.955926836,0.487368077,0.571702957,-0.280200541,0.971259832,0.583777368,0.481957376,-0.381764531,0.883330941,0.519956768,0.526885629,-0.300560802,0.945680082,0.591700435,0.443154633,-0.336380064,0.899098694,0.506647229,0.465316504,-0.278096735,0.95480597,0.587822139,0.469685495,-0.325957626,0.890929401,0.505916953,0.488155514,-0.27035445,0.95216316,0.559526384,1.08739996,0.006065363,0.075579025,0.407110602,1.061270833,-0.0053568,0.105299003,0.562746942,1.485446453,-0.051630877,0.004451255,0.406400174,1.48440814,-0.04571452,0.004501676,0.555756807,1.869928718,0.181647241,0.000178047,0.40293166,1.861751795,0.20239982,0.000135723,0.556986153,1.927215099,0.194804728,0.000660009,0.387460113,1.920729995,0.21707733,0.00030257,0.538898826,1.986165643,-0.004266243,0.00024821,0.429225028,1.986490488,-0.006731798,0.000101153
Nothing,0.542307496,0.293162644,-0.239952624,1,0.550261319,0.24264583,-0.206547901,1,0.559761465,0.241876468,-0.206779093,0.999742568,0.569494009,0.240926608,-0.206892312,1,0.520735681,0.242525116,-0.226590857,1,0.508962333,0.24148944,-0.226984739,0.99978596,0.497155696,0.240603521,-0.227476135,1,0.571400881,0.251972198,-0.019576166,0.999920487,0.471248031,0.251284868,-0.109362282,0.999847412,0.553759873,0.337849379,-0.169166431,0.999765694,0.516866148,0.336845011,-0.194722921,0.999702752,0.617096961,0.492966503,0.025335746,0.999418974,0.387640357,0.456260473,-0.044716939,0.998390913,0.658810556,0.838715494,-0.144703209,0.90565151,0.385168672,0.789282084,-0.165949747,0.939553618,0.595818818,0.544308722,-0.377124846,0.943202138,0.498940051,0.568148375,-0.235363185,0.959672093,0.583315134,0.470985264,-0.427049577,0.860311627,0.534982502,0.52228272,-0.253355145,0.927668631,0.58872813,0.432566226,-0.378787607,0.871610999,0.521147847,0.462999731,-0.23279646,0.938181877,0.584581614,0.458967745,-0.366028935,0.865418315,0.516655564,0.484805405,-0.225647509,0.935700357,0.559419513,1.08600688,0.007646478,0.151616424,0.406785905,1.061821342,-0.006692524,0.167274177,0.56182164,1.484706163,-0.050890207,0.004312339,0.406406462,1.482022285,-0.05546708,0.005870726,0.555403113,1.868167996,0.172070831,0.000138679,0.402874976,1.862340927,0.176664546,0.000137319,0.556247473,1.924464464,0.185587958,0.000504363,0.388522446,1.919911265,0.190534651,0.000315015,0.537731826,1.984755874,-0.006820951,0.00018477,0.429238319,1.984898806,-0.020556193,9.14E-05
Nothing,0.541634679,0.291473657,-0.239736766,1,0.549456418,0.241611674,-0.204624549,1,0.558561206,0.24116689,-0.204852507,0.99992919,0.567857444,0.24049668,-0.204958409,1,0.520567596,0.240646452,-0.225334272,1,0.509108663,0.23938553,-0.225732312,0.999921322,0.497598976,0.238295913,-0.226254702,1,0.569478154,0.252489358,-0.010074247,0.999968648,0.471988261,0.250744522,-0.104215294,0.999932766,0.552890122,0.336771816,-0.168336198,0.999911308,0.51653415,0.334755301,-0.194071874,0.999890447,0.617075562,0.497830093,0.032049693,0.999621391,0.38783741,0.467043281,-0.04171579,0.999033213,0.658480883,0.835104823,-0.157779947,0.968759179,0.391179413,0.80444175,-0.184148088,0.948388696,0.59391731,0.521443367,-0.369566917,0.983275592,0.498239368,0.554962039,-0.280988693,0.97320044,0.581153989,0.437196076,-0.418850094,0.942320764,0.533251405,0.496286243,-0.29987976,0.948723257,0.587342083,0.403795213,-0.363340825,0.947072864,0.519230068,0.442113906,-0.278793603,0.95614028,0.583155751,0.432906151,-0.355291277,0.943575621,0.515713155,0.466059536,-0.272541255,0.953843176,0.559820771,1.096136212,0.008503831,0.1268204,0.407046765,1.076044083,-0.007463564,0.149965987,0.56108886,1.498538733,-0.039013591,0.005968502,0.406545132,1.496290922,-0.054936294,0.006757335,0.553235471,1.882397771,0.188726202,0.000208648,0.402484059,1.879656434,0.192254648,0.000163159,0.554245889,1.936588049,0.204330355,0.000611123,0.389960349,1.935213923,0.207584813,0.000304598,0.53595078,1.997330785,0.003621118,0.000293267,0.42847687,1.998926044,-0.013587419,0.000113081
Nothing,0.541146517,0.281116605,-0.264945924,1,0.548425496,0.235356122,-0.223949343,1,0.557370961,0.235209882,-0.224150896,0.999922037,0.5665012,0.23489815,-0.224301174,1,0.519877017,0.23457408,-0.243136242,1,0.508574307,0.233710974,-0.243505016,0.999890924,0.497212231,0.233023793,-0.244037822,1,0.568368256,0.250010729,-0.025387587,0.99995923,0.47188884,0.248704523,-0.110662207,0.9998914,0.552257001,0.32845369,-0.192638397,0.999893546,0.51639533,0.327156931,-0.21657221,0.99984622,0.618017256,0.498386413,0.017699884,0.999460161,0.388497531,0.467455178,-0.059694484,0.998564541,0.656702399,0.821840465,-0.18446961,0.951604545,0.392187297,0.803654492,-0.209608704,0.940153897,0.592170179,0.521253347,-0.400269896,0.968306184,0.499414057,0.553046525,-0.309172571,0.960538328,0.579910696,0.43835634,-0.451767474,0.90392077,0.532375097,0.49553597,-0.335754961,0.923692346,0.586712122,0.402821362,-0.398979574,0.911757946,0.517492056,0.441565275,-0.313398391,0.934107244,0.58248812,0.431086123,-0.386894137,0.906032622,0.514718354,0.465924889,-0.30107674,0.93137604,0.562138379,1.097982407,0.015197081,0.191933647,0.407521337,1.07767868,-0.014440788,0.21543093,0.561421037,1.503736973,-0.025128385,0.006822036,0.408124387,1.502767324,-0.058116354,0.007300006,0.554259241,1.882873178,0.234976962,0.000194268,0.405869991,1.883206844,0.223596618,0.000156385,0.555360794,1.936783195,0.250692129,0.000559849,0.396075517,1.936917663,0.23960188,0.000313409,0.538603961,1.997742653,0.043925527,0.000249514,0.428968698,2.001128197,0.020837031,0.00010084
Nothing,0.539991617,0.273715675,-0.256371409,1,0.547856867,0.227857545,-0.215144962,1,0.556872725,0.227606311,-0.2153669,0.999970317,0.566037893,0.22722894,-0.215499982,1,0.519084811,0.228066161,-0.236897841,1,0.507802665,0.227745563,-0.237260282,0.999963999,0.496467948,0.227621809,-0.237739384,1,0.568359792,0.244029805,-0.0224097,0.999989271,0.471860319,0.245605469,-0.107975192,0.999978781,0.551889956,0.322282255,-0.181994751,0.999966979,0.515575945,0.32227695,-0.208402127,0.999947548,0.620142102,0.497648507,0.020353688,0.999766648,0.388390809,0.466886789,-0.050895415,0.999355137,0.661556423,0.801037967,-0.166792095,0.927336693,0.384608269,0.799070239,-0.1958545,0.958376825,0.593916357,0.517765343,-0.398526877,0.941003323,0.49158901,0.552021265,-0.269989818,0.975453913,0.580328286,0.438491076,-0.443873286,0.845784068,0.524340332,0.503030479,-0.2920973,0.953061461,0.586767733,0.402908981,-0.393312514,0.861146212,0.512947321,0.446433842,-0.272729129,0.960219502,0.582671404,0.430391312,-0.386818945,0.860409319,0.509904683,0.468455702,-0.260939091,0.95936501,0.565130651,1.099104762,0.009966122,0.143829837,0.407529324,1.079595327,-0.009200784,0.183015019,0.562181711,1.503817439,-0.046089943,0.00320616,0.40992704,1.502810359,-0.053872127,0.004577596,0.556654692,1.882791758,0.201053336,0.000113612,0.410405338,1.88411212,0.219711676,0.000107058,0.559311807,1.937969089,0.21525766,0.000393658,0.402752399,1.938909054,0.23574996,0.000231274,0.539284527,1.997271895,0.012737693,0.00015269,0.429774731,2.003801346,0.016548136,7.71E-05
Nothing,0.538989127,0.264846832,-0.25553292,1,0.547102392,0.218785733,-0.219496205,1,0.556269825,0.218467906,-0.219744757,0.999980569,0.56564796,0.218054757,-0.219895557,1,0.518436968,0.219554335,-0.233322918,1,0.507407963,0.21945405,-0.233692914,0.999980092,0.496441543,0.21956709,-0.2342415,1,0.56956923,0.235925555,-0.033590369,0.999991775,0.471679866,0.238925084,-0.092312694,0.999988675,0.55167079,0.31390053,-0.187090605,0.999978542,0.515234888,0.314776748,-0.203650475,0.999969721,0.626970291,0.497666597,0.009694147,0.999697089,0.38912499,0.46565786,-0.028198859,0.999365747,0.662152588,0.814882636,-0.164691523,0.939504027,0.384632319,0.802657127,-0.175689831,0.937161148,0.595158517,0.525272489,-0.35793215,0.943262279,0.491438538,0.556158543,-0.332443327,0.962895751,0.578670621,0.443089426,-0.402852952,0.854956031,0.524049342,0.505666137,-0.358739734,0.934465587,0.588426828,0.405661166,-0.355747789,0.873284698,0.512210548,0.44882977,-0.335121602,0.945563495,0.585936666,0.433338821,-0.345035523,0.867019951,0.50974369,0.47081095,-0.323439777,0.942801535,0.569503427,1.102301478,0.008525821,0.134564087,0.407828748,1.083266735,-0.007769906,0.170950085,0.563933253,1.49714601,-0.055021327,0.012546622,0.410721987,1.491916418,-0.056047563,0.01004588,0.560102463,1.887467265,0.154822156,0.000265514,0.411490262,1.887531519,0.185099304,0.000175781,0.563129961,1.943767667,0.166021645,0.000819357,0.404498369,1.943456173,0.198250487,0.000361649,0.53716594,2.003906727,-0.031333316,0.000307381,0.430256814,2.010426521,-0.002136877,0.000116515
Nothing,0.540984273,0.271039784,-0.252547801,1,0.548535049,0.222426519,-0.21442005,1,0.557402611,0.222007304,-0.214630768,0.999951839,0.566378295,0.221485317,-0.214852318,1,0.519955039,0.222920299,-0.231067017,1,0.508697927,0.222497463,-0.231446609,0.999961257,0.497436851,0.22224611,-0.232000723,1,0.567185521,0.237723604,-0.022497602,0.999986291,0.4724693,0.239753038,-0.094778262,0.999973416,0.553360522,0.319253951,-0.182249799,0.999938965,0.516741872,0.320099294,-0.201773107,0.999902129,0.622597396,0.497983456,0.029004777,0.999233484,0.389622241,0.466399193,-0.053851593,0.997869968,0.663343072,0.788866818,-0.166329965,0.856695652,0.394131243,0.777377427,-0.212228984,0.884208679,0.596668541,0.515575111,-0.389007866,0.880946875,0.497976661,0.518841803,-0.311382324,0.914298475,0.58330667,0.435848266,-0.446477979,0.725737512,0.527050793,0.459171563,-0.33658129,0.858254611,0.589071393,0.402134627,-0.395295441,0.747947693,0.514257491,0.415674567,-0.313045323,0.877409458,0.586545169,0.429243535,-0.37849763,0.749285221,0.512597501,0.438814819,-0.302408665,0.877276659,0.568063915,1.10314703,0.021435048,0.052783914,0.408399582,1.084031105,-0.020759212,0.053871479,0.562478602,1.503373981,-0.049179468,0.003061892,0.410912156,1.496334314,-0.069152422,0.005555823,0.556935966,1.89373076,0.170585945,0.00011982,0.410390943,1.891675115,0.18491888,0.000146817,0.55968821,1.950004935,0.181455866,0.000413155,0.401825428,1.95130229,0.198186636,0.000306832,0.535955489,2.004980803,-0.030639537,0.000166302,0.430839539,2.013661623,-0.016331967,9.95E-05
Nothing,0.538331628,0.282751173,-0.251818329,1,0.547656775,0.23181738,-0.21721755,1,0.55746454,0.23093392,-0.217463925,0.999975085,0.567355454,0.22991249,-0.21763137,1,0.517283261,0.232713714,-0.232022837,1,0.50550139,0.23224327,-0.232401296,0.999977112,0.493678778,0.231901526,-0.232980251,1,0.571579695,0.243390366,-0.03082856,0.999989152,0.470983803,0.246834084,-0.093991727,0.99998498,0.553841889,0.329687834,-0.181506112,0.99997282,0.515068889,0.33066088,-0.200483799,0.999956608,0.623858869,0.500716865,0.032995146,0.999748766,0.392639756,0.46841675,-0.027136179,0.999447525,0.667750776,0.820442796,-0.09974394,0.823854923,0.392671525,0.786197782,-0.16008091,0.931829512,0.603006721,0.607312083,-0.319732934,0.808444202,0.490919262,0.534472585,-0.311392367,0.972661793,0.590123892,0.550556958,-0.368398845,0.662056386,0.522162497,0.476089299,-0.343247533,0.959374249,0.595549941,0.500916123,-0.334138364,0.714635789,0.50996381,0.432593644,-0.32701695,0.967413962,0.591849089,0.518559217,-0.312263995,0.700582027,0.509149194,0.455464214,-0.305135518,0.963121712,0.568122447,1.106127977,0.012811349,0.06933365,0.411563724,1.088778734,-0.012156901,0.091802515,0.566073835,1.51352942,-0.062659688,0.005651633,0.413321137,1.507297873,-0.058903985,0.006517205,0.559795141,1.906380653,0.148860112,0.000264484,0.410545647,1.903462052,0.184272602,0.000177302,0.560281396,1.964338064,0.159249589,0.000824164,0.405504227,1.962589979,0.197123185,0.000420504,0.54113853,2.024125814,-0.053861905,0.000283281,0.43423444,2.029395103,-0.014523634,0.000123422
